"FundCode"	"Date"	"CCYExposure"
"43229"	"AS17"	2014-12-31	0
"43230"	"AS4"	2014-12-31	0.928492614961938
"43231"	"ASFO"	2014-12-31	0.985210301672364
"43232"	"CBAL"	2014-12-31	0.223225062743036
"43233"	"CBAP"	2014-12-31	0.209998344310688
"43234"	"CBFO"	2014-12-31	0.00337354396458297
"43235"	"CCON"	2014-12-31	0.219955191634998
"43236"	"CCOP"	2014-12-31	0.109101897487265
"43237"	"CDYN"	2014-12-31	0.278514020949579
"43238"	"CDYP"	2014-12-31	0.323635331146066
"43239"	"CMOD"	2014-12-31	0.272512842180231
"43240"	"CMOP"	2014-12-31	0.278577259722038
"43241"	"CSTI"	2014-12-31	0.153503149651507
"43242"	"DBFO"	2014-12-31	0.00242331866093919
"43243"	"EBIOM"	2014-12-31	0.999998253141533
"43244"	"EEFO"	2014-12-31	0.994298172333787
"43245"	"EQIO"	2014-12-31	5.35621452831652e-06
"43246"	"EURSCOFF"	2014-12-31	0.209033484259745
"43247"	"FOUND3GTAA"	2014-12-31	1.4388062755314
"43248"	"FOUND3SAA"	2014-12-31	0.830299781845038
"43249"	"FOUND4GTAA"	2014-12-31	1.51102025753012
"43250"	"FOUND4SAA"	2014-12-31	0.832198821804357
"43251"	"FOUND5GTAA"	2014-12-31	1.41425508186524
"43252"	"FOUND5SAA"	2014-12-31	1.71565918830341
"43253"	"FOUNDDBFO"	2014-12-31	0.0213178281375896
"43254"	"FOUNDEURXUK"	2014-12-31	0.999890128839636
"43255"	"FOUNDGEMEQ"	2014-12-31	0.0109772540360329
"43256"	"FOUNDGSBO"	2014-12-31	0.584119302691431
"43257"	"FOUNDUKALPHA"	2014-12-31	0.00145535635620382
"43258"	"FOUNDUKEQ"	2014-12-31	0.000939498197989717
"43259"	"FRGBF"	2014-12-31	0.532986812807243
"43260"	"GEAR"	2014-12-31	0.00726149444485084
"43261"	"GEFO"	2014-12-31	0.923751918127842
"43262"	"GSAF"	2014-12-31	0.0511702384181386
"43263"	"GSAFLF"	2014-12-31	0.0503907216860329
"43264"	"GSBO"	2014-12-31	0.588098657827018
"43265"	"HBOS"	2014-12-31	1.00022053553689
"43266"	"JSFO"	2014-12-31	0.997798875036739
"43267"	"MIHYB"	2014-12-31	0.025926948896675
"43268"	"NAEO"	2014-12-31	0.992345216396839
"43269"	"OMDUS"	2014-12-31	0.000616542120565412
"43270"	"OMGB"	2014-12-31	0.0954320486291792
"43271"	"OMTSY"	2014-12-31	0
"43272"	"OMUKALPHA"	2014-12-31	0.00118489475465788
"43273"	"SFSYPT"	2014-12-31	0.995225446568518
"43274"	"SKAN"	2014-12-31	2.14433440653839e-08
"43275"	"SKASIANEQ"	2014-12-31	0.947854524451625
"43276"	"SKDIV"	2014-12-31	0.0692414560786835
"43277"	"SKEUREQ"	2014-12-31	0.464981590374184
"43278"	"SKGBLBND"	2014-12-31	0.460280941285356
"43279"	"SKGEN34"	2014-12-31	0.0515773070075169
"43280"	"SKGEN36"	2014-12-31	0.0579054586165252
"43281"	"SKGEN44"	2014-12-31	0.0492695261980915
"43282"	"SKGEN46"	2014-12-31	0.0462845359728088
"43283"	"SKGEQ"	2014-12-31	0.419120079542565
"43284"	"SKINTDIV"	2014-12-31	0.247613555838854
"43285"	"SKINTGRW"	2014-12-31	0.173971654560031
"43286"	"SKJPNEQ"	2014-12-31	0.000908776887493471
"43287"	"SKPACEQ"	2014-12-31	1.0033916493939
"43288"	"SKSPEC3"	2014-12-31	0.0384315323367419
"43289"	"SKSPEC4"	2014-12-31	0.0367934013958234
"43290"	"SKSPEC5"	2014-12-31	0.0393744834211032
"43291"	"SKSPEC6"	2014-12-31	0.0389023304745891
"43292"	"SKSPEC7"	2014-12-31	0.0408267795544475
"43293"	"SKSPEC8"	2014-12-31	0.0447982062100892
"43294"	"SKSTRATBND"	2014-12-31	0.188785429107134
"43295"	"SKUKCONST"	2014-12-31	0
"43296"	"SKUKOPP"	2014-12-31	0.000133219276540665
"43297"	"SKUSCAPGR"	2014-12-31	0.081631779898231
"43298"	"SMFO"	2014-12-31	0.0994471148681682
"43299"	"SMID"	2014-12-31	0.00112081747371018
"43300"	"TEWK"	2014-12-31	0.0332282364482383
"43301"	"U3"	2014-12-31	0
"43302"	"U7"	2014-12-31	0.999363824622905
"43303"	"UKALPBAROFF"	2014-12-31	7.13467602089746e-08
"43304"	"UKALPBARONSA"	2014-12-31	2.24678791943393e-09
"43305"	"UKALPBARONSB"	2014-12-31	3.71429705111527e-07
"43306"	"UKDEFOS"	2014-12-31	0.00274347663357145
"43307"	"UKMCO"	2014-12-31	2.19133645237247e-05
"43308"	"UKOPP"	2014-12-31	0
"43309"	"UKSEF"	2014-12-31	0.000290445611263019
"43310"	"UKSEO"	2014-12-31	4.32091239898261e-06
"43311"	"UKSSO"	2014-12-31	0
"43312"	"VGDEOMUK"	2014-12-31	0
"43313"	"ARBEA"	2015-01-08	0.072910797232879
"43314"	"AS17"	2015-01-08	0
"43315"	"AS4"	2015-01-08	0.930128680990942
"43316"	"ASFO"	2015-01-08	0.986077976841295
"43317"	"CBAL"	2015-01-08	0.239310837526755
"43318"	"CBAP"	2015-01-08	0.217212460489545
"43319"	"CBFO"	2015-01-08	0.00231463636793545
"43320"	"CCON"	2015-01-08	0.229845316237479
"43321"	"CCOP"	2015-01-08	0.107067703372668
"43322"	"CDYN"	2015-01-08	0.283658120140915
"43323"	"CDYP"	2015-01-08	0.312559404969798
"43324"	"CMOD"	2015-01-08	0.278870067548463
"43325"	"CMOP"	2015-01-08	0.279309583007664
"43326"	"CSTI"	2015-01-08	0.156720986377843
"43327"	"DBFO"	2015-01-08	0.00470028983249076
"43328"	"EBIOM"	2015-01-08	0.999999624254262
"43329"	"EEFO"	2015-01-08	0.985832948738466
"43330"	"EQIO"	2015-01-08	5.32708896437683e-06
"43331"	"EURSCOFF"	2015-01-08	0.213492068092549
"43332"	"FOUND3GTAA"	2015-01-08	1.37516153511391
"43333"	"FOUND3SAA"	2015-01-08	0.822857160498835
"43334"	"FOUND4GTAA"	2015-01-08	1.44299016162234
"43335"	"FOUND4SAA"	2015-01-08	0.811783816746457
"43336"	"FOUND5GTAA"	2015-01-08	1.35042090572102
"43337"	"FOUND5SAA"	2015-01-08	1.89492702523014
"43338"	"FOUNDDBFO"	2015-01-08	0.0107397002124178
"43339"	"FOUNDEURXUK"	2015-01-08	0.999903732302368
"43340"	"FOUNDGEMEQ"	2015-01-08	0.0111547694392588
"43341"	"FOUNDGSBO"	2015-01-08	0.587457725008951
"43342"	"FOUNDUKALPHA"	2015-01-08	0.0017232625734509
"43343"	"FOUNDUKEQ"	2015-01-08	0.00109863324585785
"43344"	"FRGBF"	2015-01-08	0.53337301349711
"43345"	"GEAR"	2015-01-08	0.0195773774109782
"43346"	"GEFO"	2015-01-08	0.927099635262428
"43347"	"GSAF"	2015-01-08	0.0479506465517887
"43348"	"GSAFLF"	2015-01-08	0.0464711358332912
"43349"	"GSBO"	2015-01-08	0.591866635540241
"43350"	"HBOS"	2015-01-08	0.999748045753333
"43351"	"JSFO"	2015-01-08	0.998352584370857
"43352"	"MIHYB"	2015-01-08	0.0176454736296057
"43353"	"NAEO"	2015-01-08	0.997884622445897
"43354"	"OMDUS"	2015-01-08	0.000881453212472609
"43355"	"OMGB"	2015-01-08	0.0661144409321431
"43356"	"OMTSY"	2015-01-08	0
"43357"	"OMUKALPHA"	2015-01-08	0.00098254866460864
"43358"	"SFSYPT"	2015-01-08	0.997490693361241
"43359"	"SKAN"	2015-01-08	2.18209874788879e-08
"43360"	"SKASIANEQ"	2015-01-08	0.950818348109408
"43361"	"SKDIV"	2015-01-08	0.0872711882525965
"43362"	"SKEUREQ"	2015-01-08	0.473272472473449
"43363"	"SKGBLBND"	2015-01-08	0.434359323124841
"43364"	"SKGEN34"	2015-01-08	0.0618785140805272
"43365"	"SKGEN36"	2015-01-08	0.0692243512213192
"43366"	"SKGEN44"	2015-01-08	0.0597790101363849
"43367"	"SKGEN46"	2015-01-08	0.0580995296699381
"43368"	"SKGEQ"	2015-01-08	0.415154147246591
"43369"	"SKINTDIV"	2015-01-08	0.261785244231814
"43370"	"SKINTGRW"	2015-01-08	0.187021850385211
"43371"	"SKJPNEQ"	2015-01-08	0.000943315140631281
"43372"	"SKPACEQ"	2015-01-08	1.01140321747291
"43373"	"SKSPEC3"	2015-01-08	0.0425680558691738
"43374"	"ARBEA"	2015-01-28	0.0704415318393113
"43375"	"GEFO"	2015-01-05	0.926437414567278
"43376"	"GSAF"	2015-01-05	0.0497543392358856
"43377"	"GSAFLF"	2015-01-05	0.0491380010669513
"43378"	"GSBO"	2015-01-05	0.589931718084702
"43379"	"HBOS"	2015-01-05	0.999648226763901
"43380"	"JSFO"	2015-01-05	0.9975688226029
"43381"	"MIHYB"	2015-01-05	0.018927304987533
"43382"	"NAEO"	2015-01-05	0.995419749460413
"43383"	"OMDUS"	2015-01-05	0.000619870598113469
"43384"	"AS17"	2015-01-28	0
"43385"	"OMTSY"	2015-01-05	0
"43386"	"OMUKALPHA"	2015-01-05	0.000951791072965275
"43387"	"SFSYPT"	2015-01-05	0.995143003496635
"43388"	"SKAN"	2015-01-05	2.1282858626688e-08
"43389"	"SKASIANEQ"	2015-01-05	0.947870540678719
"43390"	"SKDIV"	2015-01-05	0.0736861145896511
"43391"	"SKEUREQ"	2015-01-05	0.465170805333734
"43392"	"SKGBLBND"	2015-01-05	0.458427006339412
"43393"	"SKGEN34"	2015-01-05	0.0531839586348502
"43394"	"SKGEN36"	2015-01-05	0.0598632840281197
"43395"	"SKGEN44"	2015-01-05	0.0508337817034033
"43396"	"SKGEN46"	2015-01-05	0.0483896422186979
"43397"	"SKGEQ"	2015-01-05	0.430907665085093
"43398"	"SKINTDIV"	2015-01-05	0.252489318316269
"43399"	"SKINTGRW"	2015-01-05	0.17870531351361
"43400"	"SKJPNEQ"	2015-01-05	0.000925536056541612
"43401"	"SKPACEQ"	2015-01-05	1.0084233030287
"43402"	"SKSPEC3"	2015-01-05	0.0395145088346086
"43403"	"SKSPEC4"	2015-01-05	0.0382344308336944
"43404"	"SKSPEC5"	2015-01-05	0.0413180069129624
"43405"	"SKSPEC6"	2015-01-05	0.0410478170691086
"43406"	"SKSPEC7"	2015-01-05	0.0431350520844862
"43407"	"SKSPEC8"	2015-01-05	0.0473717809705406
"43408"	"SKSTRATBND"	2015-01-05	0.191836890746803
"43409"	"SKUKCONST"	2015-01-05	0.000178581207604716
"43410"	"SKUKOPP"	2015-01-05	0.000133616234920162
"43411"	"SKUSCAPGR"	2015-01-05	0.0831742193027885
"43412"	"SMFO"	2015-01-05	0.100173736148544
"43413"	"SMID"	2015-01-05	0.00112657061208147
"43414"	"TEWK"	2015-01-05	0.0138310002992538
"43415"	"U3"	2015-01-05	0
"43416"	"U7"	2015-01-05	0.999358584324972
"43417"	"UKALPBAROFF"	2015-01-05	0.000176396574596523
"43418"	"UKALPBARONSA"	2015-01-05	0.000160213544021126
"43419"	"UKALPBARONSB"	2015-01-05	0.00017637607265447
"43420"	"UKDEFOS"	2015-01-05	3.48098302349465e-05
"43421"	"UKMCO"	2015-01-05	2.19856992269776e-05
"43422"	"UKOPP"	2015-01-05	0
"43423"	"UKSEF"	2015-01-05	0.00029359796171579
"43424"	"UKSEO"	2015-01-05	4.31562710309932e-06
"43425"	"UKSSO"	2015-01-05	0
"43426"	"VGDEOMUK"	2015-01-05	0.00019426500668428
"43427"	"U3"	2015-01-06	0
"43428"	"U7"	2015-01-06	0.999357757507584
"43429"	"UKALPBAROFF"	2015-01-06	0.000181574588148218
"43430"	"UKALPBARONSA"	2015-01-06	0.00016495508235207
"43431"	"UKALPBARONSB"	2015-01-06	0.000181542563431902
"43432"	"UKDEFOS"	2015-01-06	1.50334834324835e-08
"43433"	"UKMCO"	2015-01-06	2.22348388758383e-05
"43434"	"UKOPP"	2015-01-06	0
"43435"	"UKSEF"	2015-01-06	0.000294928213127879
"43436"	"UKSEO"	2015-01-06	4.40513175013586e-06
"43437"	"UKSSO"	2015-01-06	0
"43438"	"VGDEOMUK"	2015-01-06	0.000199977836024403
"43439"	"ARBEA"	2015-01-13	0.0753274877006425
"43440"	"AS17"	2015-01-13	0
"43441"	"AS4"	2015-01-13	0.934022819675911
"43442"	"ASFO"	2015-01-13	0.995045264497354
"43443"	"CBAL"	2015-01-13	0.237643798866749
"43444"	"CBAP"	2015-01-13	0.210384976085629
"43445"	"CBFO"	2015-01-13	0.00179638667224394
"43446"	"CCON"	2015-01-13	0.227417067354147
"43447"	"ARBEA"	2014-12-30	0.0609900161576979
"43448"	"AS17"	2014-12-30	0
"43449"	"AS4"	2014-12-30	0.928454658166902
"43450"	"ASFO"	2014-12-30	0.985539875541054
"43451"	"CBAL"	2014-12-30	0.223629163926767
"43452"	"CBAP"	2014-12-30	0.213135772656277
"43453"	"CBFO"	2014-12-30	0.00332309733670781
"43454"	"CCON"	2014-12-30	0.220195712975216
"43455"	"CCOP"	2014-12-30	0.110668649528071
"43456"	"CDYN"	2014-12-30	0.278882488063229
"43457"	"CDYP"	2014-12-30	0.317651336078357
"43458"	"CMOD"	2014-12-30	0.273071858997898
"43459"	"CMOP"	2014-12-30	0.277449198029278
"43460"	"CSTI"	2014-12-30	0.153505229855743
"43461"	"DBFO"	2014-12-30	0.00223762171587505
"43462"	"EBIOM"	2014-12-30	0.999997072748034
"43463"	"EEFO"	2014-12-30	0.9955933412517
"43464"	"EQIO"	2014-12-30	5.3185642227722e-06
"43465"	"EURSCOFF"	2014-12-30	0.207233603252758
"43466"	"FOUND3GTAA"	2014-12-30	1.45898006832563
"43467"	"FOUND3SAA"	2014-12-30	0.848477127531173
"43468"	"FOUND4GTAA"	2014-12-30	1.53174720988309
"43469"	"FOUND4SAA"	2014-12-30	0.853972738718558
"43470"	"FOUND5GTAA"	2014-12-30	1.4347445606115
"43471"	"FOUND5SAA"	2014-12-30	1.68812611597131
"43472"	"FOUNDDBFO"	2014-12-30	0.0217123619127237
"43473"	"FOUNDEURXUK"	2014-12-30	0.999891358253465
"43474"	"FOUNDGEMEQ"	2014-12-30	0.0108778609781131
"43475"	"FOUNDGSBO"	2014-12-30	0.584287531181451
"43476"	"FOUNDUKALPHA"	2014-12-30	0.00144774472614582
"43477"	"FOUNDUKEQ"	2014-12-30	0.000932821663371568
"43478"	"FRGBF"	2014-12-30	0.531901711197138
"43479"	"GEAR"	2014-12-30	0.0130091518169495
"43480"	"GEFO"	2014-12-30	0.92197183698271
"43481"	"GSAF"	2014-12-30	0.0520067869459446
"43482"	"GSAFLF"	2014-12-30	0.0512654585468637
"43483"	"GSBO"	2014-12-30	0.588238414776314
"43484"	"HBOS"	2014-12-30	0.998697954865042
"43485"	"JSFO"	2014-12-30	1.00077336344395
"43486"	"MIHYB"	2014-12-30	0.0246241042766364
"43487"	"NAEO"	2014-12-30	0.995341500535486
"43488"	"OMDUS"	2014-12-30	0.000617280759024418
"43489"	"OMGB"	2014-12-30	0.0936733941882672
"43490"	"OMTSY"	2014-12-30	0
"43491"	"OMUKALPHA"	2014-12-30	0.00113033740671074
"43492"	"SFSYPT"	2014-12-30	0.995286975100891
"43493"	"SKAN"	2014-12-30	2.12582844996694e-08
"43494"	"SKASIANEQ"	2014-12-30	0.948043211798089
"43495"	"SKDIV"	2014-12-30	0.0700196493471777
"43496"	"SKEUREQ"	2014-12-30	0.462724318768921
"43497"	"SKGBLBND"	2014-12-30	0.436550321225553
"43498"	"SKGEN34"	2014-12-30	0.0526940858437441
"43499"	"SKGEN36"	2014-12-30	0.058954856036445
"43500"	"SKGEN44"	2014-12-30	0.0502265322605621
"43501"	"SKGEN46"	2014-12-30	0.047199425757112
"43502"	"SKGEQ"	2014-12-30	0.419288528046175
"43503"	"SKINTDIV"	2014-12-30	0.249036367816089
"43504"	"SKINTGRW"	2014-12-30	0.174804243287066
"43505"	"SKJPNEQ"	2014-12-30	0.000908657441192814
"43506"	"SKPACEQ"	2014-12-30	1.00332898682737
"43507"	"SKSPEC3"	2014-12-30	0.0387037825747751
"43508"	"SKSPEC4"	2014-12-30	0.0372409194633978
"43509"	"SKSPEC5"	2014-12-30	0.0399675299382392
"43510"	"SKSPEC6"	2014-12-30	0.0396099857094349
"43511"	"SKSPEC7"	2014-12-30	0.0417612679953675
"43512"	"SKSPEC8"	2014-12-30	0.045754079012788
"43513"	"SKSTRATBND"	2014-12-30	0.188684694145887
"43514"	"SKUKCONST"	2014-12-30	0
"43515"	"SKUKOPP"	2014-12-30	0.000132733792291848
"43516"	"SKUSCAPGR"	2014-12-30	0.0812888049857868
"43517"	"SMFO"	2014-12-30	0.102448816890437
"43518"	"SMID"	2014-12-30	0.00112070963385098
"43519"	"TEWK"	2014-12-30	0.0310959933286965
"43520"	"U3"	2014-12-30	0
"43521"	"U7"	2014-12-30	0.980813675308817
"43522"	"UKALPBAROFF"	2014-12-30	7.09890017827008e-08
"43523"	"UKALPBARONSA"	2014-12-30	2.23526810100354e-09
"43524"	"UKALPBARONSB"	2014-12-30	3.69568612098372e-07
"43525"	"UKDEFOS"	2014-12-30	1.4651406443381e-08
"43526"	"UKMCO"	2014-12-30	2.18502122355381e-05
"43527"	"UKOPP"	2014-12-30	0
"43528"	"UKSEF"	2014-12-30	0.000291059068769886
"43529"	"UKSEO"	2014-12-30	4.29605929947714e-06
"43530"	"UKSSO"	2014-12-30	0
"43531"	"VGDEOMUK"	2014-12-30	0
"43532"	"ARBEA"	2015-01-02	0.0603811895790171
"43533"	"AS17"	2015-01-02	0
"43534"	"AS4"	2015-01-02	0.927630693912134
"43535"	"ASFO"	2015-01-02	0.985059109138607
"43536"	"CBAL"	2015-01-02	0.222423851831584
"43537"	"CBAP"	2015-01-02	0.209311147136652
"43538"	"CBFO"	2015-01-02	0.00661176528661005
"43539"	"CCON"	2015-01-02	0.219140262548769
"43540"	"CCOP"	2015-01-02	0.108780601722936
"43541"	"CDYN"	2015-01-02	0.27723660387157
"43542"	"CDYP"	2015-01-02	0.323502575232126
"43543"	"CMOD"	2015-01-02	0.2713467948935
"43544"	"CMOP"	2015-01-02	0.2782537884781
"43545"	"CSTI"	2015-01-02	0.153048204062781
"43546"	"DBFO"	2015-01-02	0.0121734996848283
"43547"	"EBIOM"	2015-01-02	1.00004085307433
"43548"	"EEFO"	2015-01-02	0.994286518474614
"43549"	"EQIO"	2015-01-02	5.26826899197069e-06
"43550"	"EURSCOFF"	2015-01-02	0.208665677945369
"43551"	"FOUND3GTAA"	2015-01-02	1.4316299550035
"43552"	"FOUND3SAA"	2015-01-02	0.831255202755336
"43553"	"FOUND4GTAA"	2015-01-02	1.50391936588372
"43554"	"FOUND4SAA"	2015-01-02	0.819651503883724
"43555"	"FOUND5GTAA"	2015-01-02	1.40672579641196
"43556"	"FOUND5SAA"	2015-01-02	1.73068677552236
"43557"	"FOUNDDBFO"	2015-01-02	0.0208275210135054
"43558"	"FOUNDEURXUK"	2015-01-02	0.999889901714419
"43559"	"FOUNDGEMEQ"	2015-01-02	0.0109097880417265
"43560"	"FOUNDGSBO"	2015-01-02	0.582562841426185
"43561"	"FOUNDUKALPHA"	2015-01-02	0.00144732640722593
"43562"	"FOUNDUKEQ"	2015-01-02	0.000935085207107659
"43563"	"FRGBF"	2015-01-02	0.537421263300516
"43564"	"GEAR"	2015-01-02	0.00623294461750276
"43565"	"GEFO"	2015-01-02	0.922785237486869
"43566"	"GSAF"	2015-01-02	0.051094858698302
"43567"	"GSAFLF"	2015-01-02	0.0502607535727126
"43568"	"GSBO"	2015-01-02	0.58653843941401
"43569"	"HBOS"	2015-01-02	0.9999579374484
"43570"	"JSFO"	2015-01-02	0.997740508989072
"43571"	"MIHYB"	2015-01-02	0.020088290182109
"43572"	"NAEO"	2015-01-02	0.992238444611479
"43573"	"OMDUS"	2015-01-02	0.000612419846515584
"43574"	"OMGB"	2015-01-02	0.0954562396942031
"43575"	"OMTSY"	2015-01-02	0
"43576"	"OMUKALPHA"	2015-01-02	0.00117848863732978
"43577"	"SFSYPT"	2015-01-02	0.995134771501988
"43578"	"SKAN"	2015-01-02	2.12139107544186e-08
"43579"	"SKASIANEQ"	2015-01-02	0.947546462018797
"43580"	"SKDIV"	2015-01-02	0.0688495579201729
"43581"	"SKEUREQ"	2015-01-02	0.467095812271332
"43582"	"SKGBLBND"	2015-01-02	0.460749006067262
"43583"	"SKGEN34"	2015-01-02	0.0517587091973926
"43584"	"SKGEN36"	2015-01-02	0.0580845357350249
"43585"	"SKGEN44"	2015-01-02	0.0495700702483228
"43586"	"SKGEN46"	2015-01-02	0.0465731074204198
"43587"	"SKGEQ"	2015-01-02	0.430948007979513
"43588"	"SKINTDIV"	2015-01-02	0.248336375360888
"43589"	"SKINTGRW"	2015-01-02	0.175257404443759
"43590"	"SKJPNEQ"	2015-01-02	0.000926336665079142
"43591"	"SKPACEQ"	2015-01-02	1.00353549617114
"43592"	"SKSPEC3"	2015-01-02	0.0384103927465286
"43593"	"ARBEA"	2015-01-15	0.365581202091587
"43594"	"AS17"	2015-01-15	0
"43595"	"AS4"	2015-01-15	0.93397433706093
"43596"	"ASFO"	2015-01-15	1.00082786870213
"43597"	"CBAL"	2015-01-15	0.245835085512851
"43598"	"CBAP"	2015-01-15	0.205216840536266
"43599"	"CBFO"	2015-01-15	0.00216531875879047
"43600"	"CCON"	2015-01-15	0.236145346055256
"43601"	"CCOP"	2015-01-15	0.101133857832727
"43602"	"CDYN"	2015-01-15	0.285663939355825
"43603"	"CDYP"	2015-01-15	0.321215631006075
"43604"	"CMOD"	2015-01-15	0.297828857289701
"43605"	"CMOP"	2015-01-15	0.271356935842689
"43606"	"CSTI"	2015-01-15	0.161343827099143
"43607"	"DBFO"	2015-01-15	0.00381161287470115
"43608"	"EBIOM"	2015-01-15	0.99992385987678
"43609"	"EEFO"	2015-01-15	0.996794559258882
"43610"	"EQIO"	2015-01-15	5.01976142845104e-06
"43611"	"EURSCOFF"	2015-01-15	0.204065025542194
"43612"	"FOUND3GTAA"	2015-01-15	1.70280285523201
"43613"	"FOUND3SAA"	2015-01-15	0.741064433901018
"43614"	"FOUND4GTAA"	2015-01-15	1.77727019226292
"43615"	"FOUND4SAA"	2015-01-15	0.788694369564152
"43616"	"FOUND5GTAA"	2015-01-15	1.67724263732158
"43617"	"FOUND5SAA"	2015-01-15	1.50940077701966
"43618"	"FOUNDDBFO"	2015-01-15	0.00886918688148716
"43619"	"FOUNDEURXUK"	2015-01-15	0.999904030997392
"43620"	"FOUNDGEMEQ"	2015-01-15	0.0110181852083693
"43621"	"FOUNDGSBO"	2015-01-15	0.617671759322001
"43622"	"FOUNDUKALPHA"	2015-01-15	0.0017140022929884
"43623"	"FOUNDUKEQ"	2015-01-15	0.00109417201034888
"43624"	"FRGBF"	2015-01-15	0.515612699640071
"43625"	"GEAR"	2015-01-15	0.0163944801408522
"43626"	"GEFO"	2015-01-15	0.927148005607617
"43627"	"GSAF"	2015-01-15	0.0549368769982105
"43628"	"GSAFLF"	2015-01-15	0.0511213052667788
"43629"	"GSBO"	2015-01-15	0.619412189527316
"43630"	"HBOS"	2015-01-15	0.995519313258641
"43631"	"JSFO"	2015-01-15	0.997508143145418
"43632"	"MIHYB"	2015-01-15	0.0166600936845611
"43633"	"NAEO"	2015-01-15	0.997242706068246
"43634"	"OMDUS"	2015-01-15	0.000876376062270972
"43635"	"OMGB"	2015-01-15	0.0701837839471715
"43636"	"OMTSY"	2015-01-15	0
"43637"	"OMUKALPHA"	2015-01-15	0.000194219156545071
"43638"	"SFSYPT"	2015-01-15	0.997404562280654
"43639"	"SKAN"	2015-01-15	2.14174094909372e-08
"43640"	"SKASIANEQ"	2015-01-15	0.991548467516418
"43641"	"SKDIV"	2015-01-15	0.0873011455959429
"43642"	"SKEUREQ"	2015-01-15	0.469345100272631
"43643"	"SKGBLBND"	2015-01-15	0.415211855381574
"43644"	"SKGEN34"	2015-01-15	0.0616903199126751
"43645"	"SKGEN36"	2015-01-15	0.0691259007139499
"43646"	"SKGEN44"	2015-01-15	0.0581543580310674
"43647"	"SKGEN46"	2015-01-15	0.0565026809758263
"43648"	"SKGEQ"	2015-01-15	0.411957542257001
"43649"	"SKINTDIV"	2015-01-15	0.252198996494926
"43650"	"SKINTGRW"	2015-01-15	0.179388788157229
"43651"	"SKJPNEQ"	2015-01-15	0.000930165744128519
"43652"	"SKPACEQ"	2015-01-15	1.04308660352053
"43653"	"SKSPEC3"	2015-01-15	0.0410251696605358
"43654"	"SKSPEC4"	2015-01-15	0.0410747557699033
"43655"	"SKSPEC5"	2015-01-15	0.0454513684927847
"43656"	"SKSPEC6"	2015-01-15	0.046813087702004
"43657"	"SKSPEC7"	2015-01-15	0.0499020316902875
"43658"	"SKSPEC8"	2015-01-15	0.0553055271775091
"43659"	"SKSTRATBND"	2015-01-15	0.19440611887468
"43660"	"SKUKCONST"	2015-01-15	0.000183667150778875
"43661"	"SKUKOPP"	2015-01-15	0.000137702833134211
"43662"	"SKUSCAPGR"	2015-01-15	0.0464322713222249
"43663"	"SMFO"	2015-01-15	0.156282351172659
"43664"	"SMID"	2015-01-15	0.00115290141464903
"43665"	"TEWK"	2015-01-15	0.020710145524707
"43666"	"ARBEA"	2015-01-06	0.0772143244100026
"43667"	"AS17"	2015-01-06	0
"43668"	"AS4"	2015-01-06	0.928429321734654
"43669"	"ASFO"	2015-01-06	0.98560223816233
"43670"	"CBAL"	2015-01-06	0.226365641494427
"43671"	"CBAP"	2015-01-06	0.213793700379152
"43672"	"CBFO"	2015-01-06	0.00634524027176914
"43673"	"CCON"	2015-01-06	0.228213822694149
"43674"	"CCOP"	2015-01-06	0.108075176265614
"43675"	"CDYN"	2015-01-06	0.280454248742977
"43676"	"CDYP"	2015-01-06	0.321962423926926
"43677"	"CMOD"	2015-01-06	0.276247422071054
"43678"	"CMOP"	2015-01-06	0.277210459824803
"43679"	"CSTI"	2015-01-06	0.156148775494155
"43680"	"EQIO"	2015-01-23	4.83589498355584e-06
"43681"	"EBIOM"	2015-01-06	0.999993178881483
"43682"	"EEFO"	2015-01-06	0.993420033953784
"43683"	"EQIO"	2015-01-06	5.37128317813079e-06
"43684"	"EURSCOFF"	2015-01-06	0.210560248060046
"43685"	"FOUND3GTAA"	2015-01-06	1.41424264536251
"43686"	"FOUND3SAA"	2015-01-06	0.815803573649261
"43687"	"FOUND4GTAA"	2015-01-06	1.48277952751833
"43688"	"FOUND4SAA"	2015-01-06	0.804477022802531
"43689"	"FOUND5GTAA"	2015-01-06	1.38722170739086
"43690"	"FOUND5SAA"	2015-01-06	1.82495063229936
"43691"	"FOUNDDBFO"	2015-01-06	0.0100153982841549
"43692"	"FOUNDEURXUK"	2015-01-06	0.999894306683381
"43693"	"FOUNDGEMEQ"	2015-01-06	0.0112407493672494
"43694"	"FOUNDGSBO"	2015-01-06	0.58770412177012
"43695"	"FOUNDUKALPHA"	2015-01-06	0.00169297285284324
"43696"	"FOUNDUKEQ"	2015-01-06	0.00108070705074209
"43697"	"FRGBF"	2015-01-06	0.534735385300711
"43698"	"GEAR"	2015-01-06	0.00707386879120496
"43699"	"GEFO"	2015-01-06	0.925583042087463
"43700"	"GSAF"	2015-01-06	0.0484546722741832
"43701"	"GSAFLF"	2015-01-06	0.0473883101642553
"43702"	"GSBO"	2015-01-06	0.591754817728538
"43703"	"HBOS"	2015-01-06	1.00056303731353
"43704"	"JSFO"	2015-01-06	0.997371936306778
"43705"	"MIHYB"	2015-01-06	0.0177771659345997
"43706"	"NAEO"	2015-01-06	0.999098618804488
"43707"	"OMDUS"	2015-01-06	0.000628111837617222
"43708"	"OMGB"	2015-01-06	0.064719981526922
"43709"	"OMTSY"	2015-01-06	0
